City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,Lazaro Cardenas,MX,17.9583,-102.2,82.31,66,10,11.95,clear sky
346,Saint John,CA,45.2727,-66.0677,63.63,91,40,13.8,scattered clouds
347,Hirara,JP,24.8,125.2833,76.86,88,75,9.22,broken clouds
348,Bunbury,AU,-33.3333,115.6333,60.82,70,84,22.57,broken clouds
349,La Ronge,CA,55.1001,-105.2842,66.45,13,75,12.66,broken clouds
350,Yulara,AU,-25.2406,130.9889,57.47,47,80,9.08,broken clouds
351,Umm Kaddadah,SD,13.6017,26.6876,81.77,16,99,13.4,overcast clouds
352,Kushiro,JP,42.975,144.3747,54.55,100,75,4.61,light intensity drizzle
353,Kungurtug,RU,50.5994,97.5228,56.19,35,100,1.5,overcast clouds
354,Bethanien,NA,-26.502,17.1583,54.39,52,15,6.06,few clouds
355,Tautira,PF,-17.7333,-149.15,79.7,74,21,12.77,few clouds
356,Beloha,MG,-25.1667,45.05,63.84,94,9,5.3,clear sky
357,Tulle,FR,45.3333,1.8333,60.01,91,86,5.08,overcast clouds
358,San Andres,CO,12.5847,-81.7006,84.22,79,75,11.5,broken clouds
359,Sisimiut,GL,66.9395,-53.6735,32.58,95,100,1.83,light snow
360,Sao Joao Da Barra,BR,-21.6403,-41.0511,70.32,71,12,9.84,few clouds
361,Kaili,ID,-3.4626,120.2147,66.47,97,100,2.3,overcast clouds
362,Cherskiy,RU,68.75,161.3,55.67,40,93,18.01,overcast clouds
363,Denizli,TR,37.8402,29.0698,65.44,66,35,3.24,scattered clouds
364,Kuusamo,FI,65.9667,29.1833,37.44,93,100,5.75,overcast clouds
365,Himare,AL,40.1017,19.7447,70.09,73,7,1.43,clear sky
366,Coolum Beach,AU,-26.5333,153.1,64.35,97,95,13.04,overcast clouds
367,Esperance,AU,-33.8667,121.9,61.2,82,14,12.19,few clouds
368,Salamanca,ES,40.8333,-6.0,58.78,94,56,6.29,broken clouds
369,Eydhafushi,MV,5.1033,73.0708,82.83,78,56,14.32,broken clouds
370,Vila Franca Do Campo,PT,37.7167,-25.4333,70.2,95,92,2.53,light rain
371,Kenai,US,60.5544,-151.2583,70.03,25,0,13.8,clear sky
372,Akyab,MM,20.15,92.9,81.59,80,95,3.67,overcast clouds
373,Aldan,RU,58.6031,125.3894,43.97,69,73,3.27,broken clouds
374,Galdar,ES,28.147,-15.6502,68.5,78,55,15.28,broken clouds
375,Porto Novo,BJ,6.4965,2.6036,80.42,86,68,3.85,broken clouds
376,Sinjar,IQ,36.3209,41.8754,74.98,20,74,8.25,broken clouds
377,Huarmey,PE,-10.0681,-78.1522,66.56,82,8,7.96,clear sky
378,Quatre Cocos,MU,-20.2078,57.7625,73.51,65,20,12.48,few clouds
379,Hammerfest,NO,70.6634,23.6821,46.85,66,75,3.44,broken clouds
380,Nhulunbuy,AU,-12.2333,136.7667,79.41,83,40,5.75,scattered clouds
381,Glenwood Springs,US,39.5505,-107.3248,68.92,36,100,4.61,overcast clouds
382,Macheng,CN,31.1783,115.0319,68.45,82,13,2.48,few clouds
383,Sibu,MY,2.3,111.8167,75.51,94,40,5.99,scattered clouds
384,Flin Flon,CA,54.7682,-101.865,62.44,20,75,17.27,broken clouds
385,Kadhan,PK,24.481,68.9859,82.89,78,21,22.32,few clouds
386,Dallas,US,32.7668,-96.7836,72.39,55,75,10.36,broken clouds
387,Sao Desiderio,BR,-12.3633,-44.9733,76.73,45,34,3.6,scattered clouds
388,Numata,JP,36.6333,139.05,60.6,82,85,3.36,light rain
389,San Pedro,PH,14.35,121.0167,80.26,89,75,1.14,broken clouds
390,Dingle,PH,10.9995,122.6711,80.17,81,100,3.94,overcast clouds
391,Kudahuvadhoo,MV,2.6708,72.8944,83.14,75,51,11.92,broken clouds
392,Senanga,ZM,-16.1167,23.2667,49.77,40,0,5.73,clear sky
393,Bafra,TR,41.5678,35.9069,57.42,65,12,6.71,few clouds
394,Port Lavaca,US,28.615,-96.6261,89.15,64,0,8.05,clear sky
395,Inuvik,CA,68.3499,-133.7218,32.76,53,20,9.22,few clouds
396,Luena,AO,-11.7833,19.9167,55.0,62,57,4.23,broken clouds
397,Christchurch,NZ,-43.5333,172.6333,54.41,78,3,8.05,clear sky
398,Haljala,EE,59.4336,26.2614,39.47,54,57,2.46,broken clouds
399,Coachella,US,33.6803,-116.1739,97.45,20,0,9.22,clear sky
400,Adamovka,RU,51.5223,59.9396,49.87,95,100,15.61,light rain
401,Clarence Town,AU,-32.5833,151.7833,58.95,93,94,2.21,overcast clouds
402,Jimo,CN,36.3897,120.4622,67.78,77,0,6.71,clear sky
403,Bushehr,IR,28.9684,50.8385,86.09,39,0,13.8,clear sky
404,Fairbanks,US,64.8378,-147.7164,69.3,24,0,11.5,clear sky
405,Yambio,SS,4.5721,28.3955,68.27,95,71,2.06,moderate rain
406,Mbour,SN,14.422,-16.9638,70.65,79,29,13.31,scattered clouds
407,Kisangani,CD,0.5167,25.2,72.72,90,100,2.04,overcast clouds
408,Trinidad,BO,-14.8333,-64.9,78.78,69,52,3.44,broken clouds
409,Tiznit,MA,29.5833,-9.5,73.94,53,11,1.25,few clouds
410,Labuhan,ID,-6.8844,112.2051,78.37,86,92,10.11,overcast clouds
411,Srandakan,ID,-7.9386,110.2506,75.72,86,61,4.47,broken clouds
412,Coffeyville,US,37.0373,-95.6164,68.02,42,0,10.36,clear sky
413,Hualmay,PE,-11.0964,-77.6139,65.01,86,27,6.82,scattered clouds
414,Carnarvon,AU,-24.8667,113.6333,69.6,58,32,14.72,scattered clouds
415,Grindavik,IS,63.8424,-22.4338,51.75,81,0,13.8,clear sky
416,Nanae,JP,41.8833,140.6833,55.63,94,75,3.44,fog
417,Chemal,RU,51.4111,86.005,57.09,83,84,5.73,broken clouds
418,Vostok,RU,46.4856,135.8833,54.5,72,66,1.28,broken clouds
419,Dawson Creek,CA,55.7666,-120.2362,67.64,21,0,6.91,clear sky
420,Likhoslavl,RU,57.1275,35.464,32.68,77,9,5.37,clear sky
421,Cap-Aux-Meules,CA,47.3821,-61.8597,59.05,88,100,16.11,overcast clouds
422,Beboto,TD,8.2668,16.939,79.41,52,61,4.61,broken clouds
423,Sabha,LY,27.0377,14.4283,75.83,11,35,10.98,scattered clouds
424,Lavrentiya,RU,65.5833,-171.0,39.97,81,100,7.09,overcast clouds
425,Sandviken,SE,60.6167,16.7667,48.56,49,43,5.32,scattered clouds
426,Santiago De Chuco,PE,-8.15,-78.1833,53.17,82,80,3.53,light rain
427,Shintomi,JP,32.0785,131.4723,69.12,61,100,1.81,overcast clouds
428,Papara,BR,-3.9839,-38.7273,79.2,92,10,2.64,clear sky
429,Berlevag,NO,70.8578,29.0864,39.15,81,100,2.3,overcast clouds
430,Celestun,MX,20.8667,-90.4,74.86,90,81,9.62,broken clouds
431,Russkaya Polyana,UA,49.417,31.9201,47.86,94,89,8.52,overcast clouds
432,Trussville,US,33.6198,-86.6089,87.51,42,75,6.91,broken clouds
433,Dzaoudzi,YT,-12.7887,45.2699,80.49,78,0,12.66,clear sky
434,Praia Da Vitoria,PT,38.7333,-27.0667,64.65,94,100,6.91,fog
435,Bowmore,US,34.9421,-79.3031,85.84,48,0,9.22,clear sky
436,Glendive,US,47.1053,-104.7125,59.7,35,0,8.05,clear sky
437,Deputatskiy,RU,69.3,139.9,31.26,93,63,1.7,broken clouds
438,Atar,MR,20.5169,-13.0499,90.36,18,53,4.47,broken clouds
439,Ocala,US,29.1872,-82.1401,91.38,55,20,8.05,few clouds
440,Chumikan,RU,54.7183,135.315,32.25,94,100,10.2,overcast clouds
441,Acapulco,MX,16.8634,-99.8901,85.82,66,75,3.44,broken clouds
442,Arrecife,ES,28.963,-13.5477,67.98,77,40,19.57,scattered clouds
443,Mehamn,NO,71.0357,27.8492,39.11,85,95,3.87,overcast clouds
444,Mizdah,LY,31.4451,12.9801,66.83,25,0,5.53,clear sky
445,Gizo,SB,-8.103,156.8419,82.96,73,22,5.39,light rain
446,Luganville,VU,-15.5333,167.1667,82.83,76,24,1.83,few clouds
447,Orlik,RU,52.5178,99.825,52.84,66,94,5.41,overcast clouds
448,Umm Lajj,SA,25.0213,37.2685,77.59,56,3,12.55,clear sky
449,Luau,AO,-10.7073,22.2247,62.56,49,100,6.62,overcast clouds
450,Shafranovo,RU,53.9667,54.7667,41.41,94,100,5.12,overcast clouds
451,Grand Baie,MU,-20.0182,57.5802,73.87,77,4,4.0,clear sky
452,Batticaloa,LK,7.7102,81.6924,79.9,70,18,3.89,few clouds
453,Komsomolskiy,UZ,40.4272,71.7189,52.52,87,100,4.61,overcast clouds
454,Goure,NE,13.9835,10.2704,82.44,15,51,5.84,broken clouds
455,Alamosa,US,37.4695,-105.87,66.18,20,40,21.85,scattered clouds
456,San Fernando,PH,15.0286,120.6898,78.53,80,99,1.57,overcast clouds
457,Dakar,SN,14.6937,-17.4441,70.68,80,21,14.12,few clouds
458,Naze,JP,28.3667,129.4833,67.12,70,100,4.92,overcast clouds
459,Stornoway,GB,58.2093,-6.3865,48.92,97,75,10.36,light rain
460,Lata,PT,40.1629,-8.3327,64.08,89,86,3.53,overcast clouds
461,Aquidaba,BR,-10.2814,-37.0186,69.1,84,1,5.14,clear sky
462,Linxia,CN,35.6003,103.2064,56.28,64,82,3.49,broken clouds
463,Pisco,PE,-13.7,-76.2167,66.02,82,78,9.22,mist
464,Kawalu,ID,-7.3817,108.2082,71.29,93,78,3.42,broken clouds
465,Khandyga,RU,62.6667,135.6,49.1,52,26,2.39,scattered clouds
466,Tezu,IN,27.9167,96.1667,70.39,81,9,4.05,clear sky
467,Lixourion,GR,38.2019,20.4314,66.58,77,6,2.86,clear sky
468,Madingou,CG,-4.1536,13.55,71.19,93,96,3.18,overcast clouds
469,Miles City,US,46.4083,-105.8406,58.17,38,75,8.05,broken clouds
470,Woodward,US,36.4337,-99.3904,70.83,26,0,13.8,clear sky
471,Mokhsogollokh,RU,61.4681,128.9203,48.29,75,100,1.83,light rain
472,Gorontalo,ID,0.5412,123.0595,77.58,83,99,1.32,overcast clouds
473,Belmonte,BR,-15.8631,-38.8828,72.03,82,19,9.37,few clouds
474,Alta Floresta,BR,-9.8756,-56.0861,71.02,65,3,2.77,clear sky
475,Etla,MX,17.0608,-96.7944,87.28,16,42,17.98,scattered clouds
476,Kortkeros,RU,61.8106,51.5806,30.2,99,100,5.88,light snow
477,Yarmouth,US,41.7057,-70.2286,74.64,83,0,12.66,clear sky
478,Lodja,CD,-3.4833,23.4333,70.14,95,81,2.59,light rain
479,Qasigiannguit,GL,68.8193,-51.1922,35.85,97,100,1.14,overcast clouds
480,Key West,US,24.5557,-81.7826,89.6,71,20,21.85,few clouds
481,Adelaide,AU,-34.9333,138.6,61.43,72,0,6.91,clear sky
482,Gua Musang,MY,4.8823,101.9644,73.51,93,93,1.19,overcast clouds
483,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,41.59,100,75,4.47,broken clouds
484,Kismayo,SO,-0.3582,42.5454,79.66,85,100,15.9,overcast clouds
485,Andilamena,MG,-17.0167,48.5833,58.37,97,66,4.12,broken clouds
486,Zatoka,UA,46.0725,30.4654,57.02,71,100,13.58,overcast clouds
487,Karpogory,RU,64.0019,44.4451,30.65,75,100,13.0,overcast clouds
488,Paris,FR,48.8534,2.3488,65.17,79,87,9.22,light rain
489,Faanui,PF,-16.4833,-151.75,80.96,69,12,14.79,few clouds
490,Bontang,ID,0.1333,117.5,76.15,88,100,3.49,light rain
491,Hamburg,DE,53.55,10.0,55.26,84,0,6.91,clear sky
492,Bubaque,GW,11.2833,-15.8333,78.17,75,39,15.61,scattered clouds
493,Manicore,BR,-5.8092,-61.3003,78.93,70,99,1.19,overcast clouds
494,Lichuan,CN,30.3,108.85,54.01,93,13,0.4,few clouds
495,Carutapera,BR,-1.195,-46.02,75.13,91,55,4.65,broken clouds
496,Salinas,US,36.6777,-121.6555,84.56,54,0,11.5,clear sky
497,Marsabit,KE,2.3284,37.9899,67.17,72,88,17.4,overcast clouds
498,Bolong,PH,7.0983,122.2392,77.0,77,100,1.59,overcast clouds
499,Doume,CM,4.2333,13.45,69.3,99,90,2.53,light rain
500,Valsad,IN,20.6333,72.9333,83.8,72,94,14.79,overcast clouds
501,Champerico,GT,14.3,-91.9167,86.54,73,89,8.43,overcast clouds
502,Diego De Almagro,CL,-26.3667,-70.05,61.12,39,0,2.26,clear sky
503,Boa Vista,BR,2.8197,-60.6733,75.18,88,75,1.14,broken clouds
504,Hamilton,US,39.1834,-84.5333,68.95,64,75,12.66,broken clouds
505,Vestmanna,FO,62.1564,-7.1664,45.52,93,100,4.61,overcast clouds
506,Oranjemund,NA,-28.55,16.4333,56.7,69,13,4.29,few clouds
507,Forestville,US,38.8451,-76.875,81.3,79,75,12.66,moderate rain
508,Mount Gambier,AU,-37.8333,140.7667,39.11,93,0,5.75,clear sky
509,Egvekinot,RU,66.3167,-179.1667,48.09,47,97,0.72,overcast clouds
510,Alto Longa,BR,-5.2511,-42.2103,77.18,74,55,4.21,broken clouds
511,Porterville,US,36.0652,-119.0168,91.53,13,0,7.74,clear sky
512,Hambantota,LK,6.1241,81.1185,79.05,84,92,15.99,overcast clouds
513,Huron,US,41.1501,-82.5499,67.44,69,100,4.92,overcast clouds
514,Kunming,CN,25.0389,102.7183,55.33,100,100,8.95,overcast clouds
515,North Bend,US,43.4065,-124.2243,68.23,94,0,11.5,clear sky
516,Vaitape,PF,-16.5167,-151.75,80.98,69,13,14.81,few clouds
517,Saint-Denis,FR,48.9167,2.3333,65.17,75,75,9.22,light rain
518,Tartagal,AR,-22.5164,-63.8013,59.7,64,0,1.92,clear sky
519,Rio Claro,BR,-22.4114,-47.5614,57.13,63,0,2.53,clear sky
520,Saint-Augustin,CA,51.226,-58.6502,47.52,92,70,9.26,broken clouds
521,Kavaratti,IN,10.5669,72.642,82.67,81,97,18.32,overcast clouds
522,Meteti,PA,8.4983,-77.9786,79.23,89,37,2.19,scattered clouds
523,Waw,SS,7.7029,27.9953,75.34,76,99,4.61,overcast clouds
524,Muros,ES,42.7762,-9.0603,60.67,90,36,4.09,scattered clouds
525,Paamiut,GL,61.994,-49.6678,33.94,89,100,21.45,light snow
526,Kahului,US,20.8947,-156.47,87.82,42,20,23.02,few clouds
527,Elyria,US,41.3684,-82.1077,65.55,72,0,5.75,clear sky
528,Hashtrud,IR,37.4779,47.0508,60.84,35,100,2.06,overcast clouds
529,Vestmannaeyjar,IS,63.4427,-20.2734,49.82,75,2,3.22,clear sky
530,Dabola,GN,10.75,-11.1167,76.37,76,76,1.97,light rain
531,Katangli,RU,51.7102,143.2326,35.64,84,100,7.56,overcast clouds
532,Bada,RU,51.392,109.8717,55.26,75,100,4.25,light rain
533,Yulin,CN,22.6333,110.15,75.13,95,100,3.24,overcast clouds
534,Bahia Blanca,AR,-38.7196,-62.2724,59.2,40,100,6.2,overcast clouds
535,Kaohsiung,TW,22.6163,120.3133,80.04,87,75,4.61,mist
536,Saint-Paul,RE,-21.0096,55.2707,69.89,78,44,2.17,scattered clouds
537,Havelock,US,34.8791,-76.9013,80.56,85,95,5.99,overcast clouds
538,Turayf,SA,31.6725,38.6637,62.85,39,0,11.5,clear sky
539,Launceston,AU,-41.45,147.1667,33.44,100,59,5.75,broken clouds
540,Zhezkazgan,KZ,47.8043,67.7144,48.97,29,3,9.22,clear sky
541,Sangar,RU,63.9242,127.4739,46.13,77,32,2.19,scattered clouds
542,Ajaccio,FR,42.0,8.9167,60.85,82,0,8.05,clear sky
543,Cabadiangan,PH,9.7531,122.4739,80.8,80,100,4.56,overcast clouds
544,Solnechnyy,RU,50.7214,136.6319,47.05,61,87,2.95,overcast clouds
545,Wasilla,US,61.5814,-149.4394,69.66,26,0,8.01,clear sky
546,Soyo,AO,-6.1349,12.3689,74.53,82,74,6.93,broken clouds
547,Puerto Del Rosario,ES,28.5004,-13.8627,67.75,77,20,18.41,few clouds
548,Tungor,RU,53.3808,142.9564,34.79,83,100,5.75,overcast clouds
549,Laguna,US,38.421,-121.4238,91.15,18,0,10.36,clear sky
550,Luebo,CD,-5.35,21.4167,71.19,95,98,1.25,overcast clouds
551,Udachnyy,RU,66.4167,112.4,57.45,37,73,12.39,broken clouds
552,Madimba,TZ,-10.4,40.3333,72.72,94,20,11.5,few clouds
553,Gilgit,PK,35.9221,74.3087,62.46,64,97,1.5,overcast clouds
554,Bentiu,SS,9.2333,29.8333,83.61,57,93,3.87,overcast clouds
555,Luxor,EG,25.6989,32.6421,75.25,27,0,4.61,clear sky
556,Ituango,CO,7.1712,-75.764,66.06,96,66,1.74,broken clouds
557,Cassilandia,BR,-19.1133,-51.7342,62.98,39,0,3.74,clear sky
558,Lancaster,US,40.2504,-76.2499,78.42,72,59,4.0,broken clouds
559,Sal Rei,CV,16.1833,-22.9167,71.26,78,23,13.29,few clouds
560,Cockburn Town,TC,21.4612,-71.1419,82.36,69,40,17.27,scattered clouds
561,Basco,PH,20.4487,121.9702,81.39,81,93,10.49,light rain
562,Viedma,AR,-40.8135,-62.9967,57.99,41,100,13.73,light rain
563,Malinovka,BY,53.8579,27.4374,44.1,77,99,7.14,overcast clouds
564,Wanning,CN,18.8003,110.3967,79.75,90,100,5.3,overcast clouds
565,Marigot,MF,18.0667,-63.0833,82.49,69,40,11.5,scattered clouds
566,Qaqortoq,GL,60.7167,-46.0333,33.98,94,93,4.34,overcast clouds
567,Aktas,KZ,49.7789,72.9608,37.15,56,0,7.87,clear sky
568,Rawson,AR,-43.3002,-65.1023,49.46,43,100,10.56,overcast clouds
569,Tocopilla,CL,-22.092,-70.1979,66.18,69,18,9.19,few clouds
570,Batagay,RU,67.6333,134.6333,49.37,55,27,3.65,scattered clouds
571,Bogovarovo,RU,58.9785,47.0246,32.47,98,100,6.85,light snow
572,Nouadhibou,MR,20.931,-17.0347,66.18,88,1,16.11,clear sky
573,Comodoro Rivadavia,AR,-45.8667,-67.5,46.26,46,0,14.97,clear sky
574,Ghanzi,BW,-21.5667,21.7833,46.74,54,0,7.52,clear sky
575,Aranos,NA,-24.1333,19.1167,49.8,61,13,8.52,few clouds
576,Port-Gentil,GA,-0.7193,8.7815,78.76,83,75,11.5,broken clouds
577,Russell,US,32.3502,-85.1999,80.01,73,0,4.61,clear sky
578,Kalmunai,LK,7.4167,81.8167,79.59,75,26,4.61,scattered clouds
579,Nata,PA,8.3333,-80.5167,82.27,78,86,1.1,overcast clouds
580,Whitianga,NZ,-36.8333,175.7,60.31,69,37,9.28,scattered clouds
581,Pocone,BR,-16.2567,-56.6228,73.0,43,11,0.85,few clouds
582,Havre-Saint-Pierre,CA,50.2334,-63.5986,52.16,82,100,11.5,overcast clouds
583,Bambanglipuro,ID,-7.95,110.2833,75.63,87,61,4.56,broken clouds
584,Banda Aceh,ID,5.5577,95.3222,80.37,79,100,13.35,light rain
585,Karwar,IN,14.8,74.1333,79.39,85,100,5.35,overcast clouds
586,Wasaga Beach,CA,44.5168,-80.0164,56.68,88,93,1.01,overcast clouds
587,Gustrow,DE,53.7972,12.1734,48.96,87,20,1.14,few clouds
588,Hue,VN,16.4667,107.6,78.91,94,40,3.44,scattered clouds
589,Tokur,RU,53.1333,132.9,33.46,99,100,3.67,snow
590,Rocha,UY,-34.4833,-54.3333,51.08,84,41,5.84,scattered clouds
591,Dauphin,CA,51.1494,-100.0502,62.74,27,75,4.61,broken clouds
592,Minot,US,48.2325,-101.2963,60.91,30,0,10.36,clear sky
593,Trairi,BR,-3.2778,-39.2689,74.64,92,15,6.11,few clouds
594,Golden,US,39.7555,-105.2211,59.32,53,75,9.22,broken clouds
595,Juneau,US,58.3019,-134.4197,66.2,100,75,10.36,broken clouds
596,Hokitika,NZ,-42.7167,170.9667,51.15,68,0,2.93,clear sky
597,Poum,NC,-20.2333,164.0167,79.21,79,1,11.32,clear sky
598,Katherine,AU,-14.4667,132.2667,66.52,68,95,3.44,overcast clouds
599,Awjilah,LY,29.1081,21.2869,70.41,31,0,6.96,clear sky
600,Sorland,NO,67.667,12.6934,46.26,90,90,5.28,overcast clouds
601,Pizarro,CO,4.9533,-77.366,80.08,85,91,7.11,light rain
602,Sabla,NG,12.7525,4.7077,85.3,46,95,9.66,overcast clouds
603,Keelung,TW,25.1283,121.7419,77.05,90,100,3.8,overcast clouds
604,Asau,RO,46.4333,26.4,54.52,73,93,2.64,overcast clouds
605,Buin,CL,-33.7333,-70.75,67.12,48,100,2.64,overcast clouds
606,Port Blair,IN,11.6667,92.75,82.63,81,100,22.5,overcast clouds
607,Saint-Leu,RE,-21.15,55.2833,70.63,73,62,3.44,broken clouds
608,Atasu,KZ,48.6814,71.6433,45.27,47,0,6.96,clear sky
609,Burns Lake,CA,54.2331,-125.7533,65.62,25,40,9.37,scattered clouds
610,Noyabrsk,RU,63.1994,75.4507,55.35,75,61,20.98,broken clouds
611,Hearst,CA,49.6835,-83.6665,46.65,49,100,7.49,overcast clouds
612,Warman,CA,52.3168,-106.5679,62.1,21,75,11.5,broken clouds
613,Kharp,RU,66.8014,65.8081,35.04,81,100,25.26,overcast clouds
614,Dali,CN,25.7,100.1833,60.1,92,63,2.04,broken clouds
615,Hidrolandia,BR,-4.4081,-40.4378,74.37,79,68,1.9,broken clouds
616,Gueret,FR,46.1667,1.8667,63.61,93,76,16.06,broken clouds
617,Ternate,ID,0.8,127.4,80.62,79,100,4.47,overcast clouds
618,Port Lincoln,AU,-34.7333,135.8667,60.75,75,74,9.73,broken clouds
619,Sao Jose De Ribamar,BR,-2.5619,-44.0542,79.18,85,21,5.88,few clouds
620,Bobrovka,RU,54.047,61.7455,40.77,86,40,9.62,scattered clouds
621,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,60.06,66,0,6.71,clear sky
622,Takoradi,GH,4.8845,-1.7554,74.59,90,100,3.13,overcast clouds
623,Ketchikan,US,55.3422,-131.6461,54.07,71,20,14.97,few clouds
624,Aklavik,CA,68.2191,-135.0107,36.16,57,98,9.37,overcast clouds
625,Munger,IN,25.3833,86.4667,77.02,79,20,7.07,few clouds
626,Zelenoborsk,RU,61.4669,64.0333,37.04,91,100,12.48,overcast clouds
627,Manacapuru,BR,-3.2997,-60.6206,76.26,89,21,3.94,few clouds
628,Novodmitriyevskaya,RU,44.8347,38.8772,55.89,79,100,4.72,overcast clouds
629,Peace River,CA,56.2501,-117.286,62.91,41,75,9.22,broken clouds
630,Tighina,MD,46.8306,29.4711,52.57,73,91,9.84,overcast clouds
631,Hailey,US,43.5196,-114.3153,53.91,70,75,13.0,broken clouds
632,Kefamenanu,ID,-9.4467,124.4781,72.73,86,33,3.76,scattered clouds
633,Intipuca,SV,13.1969,-88.0544,84.15,83,99,2.55,overcast clouds
634,Loukhi,RU,66.0764,33.0381,29.5,78,42,3.38,scattered clouds
635,Surt,LY,31.2089,16.5887,69.39,36,0,14.09,clear sky
636,Payo,ID,-3.7508,103.6372,71.96,97,76,1.16,broken clouds
637,Meadow Lake,US,34.8014,-106.5436,76.32,24,71,20.98,broken clouds
638,Bonfim,BR,3.0833,-59.95,72.32,95,100,3.56,overcast clouds
639,Mindelo,CV,16.8901,-24.9804,72.95,68,20,19.57,few clouds
640,Ostrow Mazowiecka,PL,52.8024,21.8951,49.62,96,100,9.4,overcast clouds
641,Bollnas,SE,61.3482,16.3946,42.64,65,44,3.31,scattered clouds
642,Huambo,AO,-12.7761,15.7392,56.59,61,80,2.71,broken clouds
643,Meulaboh,ID,4.1363,96.1285,76.6,89,100,2.82,overcast clouds
644,Kuliyapitiya,LK,7.4688,80.0401,80.28,91,56,6.85,broken clouds
645,Pervouralsk,RU,56.9053,59.9436,32.74,95,85,6.24,overcast clouds
646,Ngong,KE,-1.3618,36.6566,64.69,73,75,0.0,broken clouds
647,Port Hedland,AU,-20.3167,118.5667,77.05,100,100,0.0,overcast clouds
648,Udankudi,IN,8.4333,78.0167,80.02,74,29,10.54,scattered clouds
649,Yurimaguas,PE,-5.9,-76.0833,79.77,68,67,1.61,broken clouds
650,Itoman,JP,26.1247,127.6694,75.22,78,100,11.5,light rain
651,Constanta,RO,44.1833,28.65,52.7,84,71,2.73,broken clouds
652,Taft,IR,31.7471,54.2088,66.15,16,0,2.3,dust
653,El Alto,PE,-4.2714,-81.2147,67.19,80,17,19.91,few clouds
654,Nizhniy Tsasuchey,RU,50.5167,115.1333,60.98,47,94,11.74,overcast clouds
655,Bar Harbor,US,44.3876,-68.2039,68.94,84,0,10.36,clear sky
656,Hobyo,SO,5.3505,48.5268,80.08,82,100,27.58,overcast clouds
657,Dabhol,IN,17.6,73.1667,81.68,79,8,6.17,clear sky
658,Warwick,US,41.7001,-71.4162,85.68,68,0,17.27,clear sky
659,Cascais,PT,38.6979,-9.4215,64.47,76,94,25.01,overcast clouds
660,Saint-Marc,HT,19.1082,-72.6938,80.98,74,46,6.06,scattered clouds
661,Nantucket,US,41.2835,-70.0995,67.01,85,20,11.5,few clouds
662,Vila,PT,42.0304,-8.1588,51.69,93,95,3.38,overcast clouds
663,Odesskoye,RU,54.2111,72.9651,48.33,59,47,14.88,scattered clouds
664,Khasan,RU,42.4308,130.6434,58.15,67,8,2.75,clear sky
665,Smidovich,RU,48.6,133.8167,50.94,63,67,10.58,broken clouds
666,Rio Grande,BR,-32.035,-52.0986,55.94,78,0,8.34,clear sky
667,Lufilufi,WS,-13.8745,-171.5986,87.58,74,55,17.94,light rain
668,Pesochnyy,RU,60.123,30.164,38.98,66,27,3.47,scattered clouds
669,Antofagasta,CL,-23.65,-70.4,58.28,84,32,6.2,scattered clouds
670,Puerto Leguizamo,CO,-0.1934,-74.7819,73.65,94,32,1.19,scattered clouds
671,Jaciara,BR,-15.9653,-54.9683,67.93,51,20,2.77,few clouds
672,Semey,KZ,50.4111,80.2275,56.73,53,100,5.48,overcast clouds
673,Wanaka,NZ,-44.7,169.15,47.46,59,4,2.91,clear sky
674,Yerbogachen,RU,61.2767,108.0108,52.12,81,68,3.18,broken clouds
675,San Ignacio,BZ,17.1561,-89.0714,96.94,44,40,11.5,scattered clouds
676,Paragominas,BR,-2.9667,-47.4833,73.78,94,55,3.36,broken clouds
677,Baykit,RU,61.67,96.37,54.34,74,0,1.5,clear sky
678,Imbituba,BR,-28.24,-48.6703,64.85,97,100,5.68,overcast clouds
679,Tomakivka,UA,47.8157,34.7414,52.0,82,51,10.98,broken clouds
680,Hofn,IS,64.2539,-15.2082,45.61,67,58,13.22,broken clouds
681,Jurmala,LV,56.968,23.7704,44.62,93,0,1.14,clear sky
682,Mikkeli,FI,61.6886,27.2723,44.15,87,0,0.0,clear sky
683,Nago,JP,26.5881,127.9761,73.83,81,99,10.98,moderate rain
684,Manta,EC,-0.95,-80.7333,80.38,74,40,11.5,scattered clouds
685,Viseu,PT,40.661,-7.9097,60.85,97,21,3.69,few clouds
686,Kedrovyy,RU,56.1667,91.8167,43.21,60,100,4.72,overcast clouds
687,Ciudad Bolivar,VE,8.1222,-63.5497,77.4,81,100,10.42,overcast clouds
688,Inhambane,MZ,-23.865,35.3833,69.06,93,96,4.34,moderate rain
689,Talcahuano,CL,-36.7167,-73.1167,53.28,94,100,6.91,overcast clouds
690,Manoel Urbano,BR,-8.8389,-69.2597,76.48,77,62,2.15,broken clouds
691,Kutum,SD,14.2,24.6667,75.52,20,43,5.91,scattered clouds
692,Bandar-E Lengeh,IR,26.5579,54.8807,82.29,78,0,9.1,clear sky
693,Rosetta,EG,31.4044,30.4164,67.48,85,0,15.77,clear sky
694,Karratha,AU,-20.7377,116.8463,76.55,77,99,6.76,overcast clouds
